sentence1,sentence2,similarity,predicted_similarity
A man is cutting pieces of butter into a mixing bowl,Pieces of butter are being added to the stand mixer,3.75,3.5066686
A person is kicking a monkey,A monkey is kicking a person,2.5,4.2209597
A little girl is playing the violin on a beach,The girl is standing on the couch and crocheting,0.625,0.91527355
A man is dancing in the rain,A man is singing into an old microphone,1.125,0.6720655
A man is dancing in the rain,A woman is singing into a microphone,0.1250000000000001,0.26238376
A man is roasting a snake,The man is dropping sliced cucumbers into water,0.875,0.4907415
There is no boy playing guitar,A boy is playing guitar,3.5,3.28634
A boy is playing guitar,A little girl is playing a guitar,3.375,3.5077097
A woman is opening a soda and drinking it,A man is opening a soda and drinking it,3.5,3.8023782
An elephant is being ridden by a woman,A woman is opening a soda and drinking it,0.0,0.583651
A woman is riding on an elephant,A soda is being opened and drunk by a woman,0.0,0.11673704
A woman is opening a soda and drinking it,A woman is riding on an elephant,0.7500000000000001,0.24781606
A guitar is being played by a kid,A kid is playing guitar,5.0,4.9046993
A boy is playing a guitar,A guitar is being played by a kid,4.375,4.6819406
A monkey is teasing a dog at the zoo,A dog is being teased by a monkey at the zoo,4.875,3.8522093
A dog's tail is being pulled by a monkey,A monkey is pulling a dog's tail,4.875,4.5877366
A monkey is pulling a dog's tail,A dog is pulling a monkey's tail,3.625,4.0919566
A person is slicing an onion,An onion is being sliced by a person,5.0,4.535519
A man is slicing a potato into pieces,A man is cutting a potato into pieces,4.5,4.8501563
A man is slicing a potato into pieces,There is no man slicing a potato into pieces,3.125,3.2948766
A man is slicing a potato,A man is slicing a potato into pieces,4.875,4.599683
A girl is filing her nails,A girl is combing her hair,2.0,2.3104253
A girl is messing up her hair,A girl is filing her nails,0.875,3.5353248
A band is not playing some instruments,A band is playing some instruments,3.5,3.8944285
A band is not playing some instruments,A man is playing an electronic keyboard,3.0,2.6218097
A band is playing some instruments,A man is playing an electronic keyboard,3.375,3.5441813
A woman is exercising,A man is not dancing,0.2499999999999999,1.9653742
A woman is slicing potatoes,A woman is slicing carrots,2.75,2.86102
A man is doing pull-ups,The man is doing exercises in a gym,3.75,4.3718314
The man is not exercising,A man is doing pull-ups,2.1875,2.6847749
The man is exercising,A man is doing exercises,4.875,4.5761905
A baby is toddling happily,A baby is crawling happily,3.625,3.5091453
A cat is walking on the parquet,A cat is walking on a hardwood floor,3.625,4.6451755
A cat is walking on a hardwood floor,There is no cat walking on a hardwood floor,3.5,3.743269
A man is singing and playing a guitar,There is no man singing and playing a guitar,2.75,3.9023705
A person is not cutting garlic into pieces with a knife,Someone is putting ingredients into a wok,1.125,1.5825998
The military officer is barking at the recruits,An officer is talking to the soldiers,3.875,4.0727563
The military officer is barking at the recruits,An officer is listening to the recruits,2.875,3.3458138
A baby elephant is not eating a small tree,A baby elephant is eating a small tree,3.25,3.8519938
A child is walking down the street and a jeep is not pulling up,A man in a car is pulling up beside a woman that is who along a road,1.5000000000000002,1.296762
A woman is cutting a fish,A woman is slicing a fish,5.0,4.616509
A woman is slicing a fish,There is no woman slicing a fish,2.125,2.8767495
A woman is slicing a fish,A woman is chopping garlic,1.91875,2.5945632
A woman is frying something,A horse is being ridden by a woman,0.4999999999999999,0.0784632
A woman is riding a horse,Something is being fried by a woman,0.1250000000000001,0.0834685
A man is reading an email,There is no man reading an email,3.375,3.0506754
A person is peeling a banana,A banana is being peeled by a person,4.875,4.7366996
A big cat is opening a drawer made of plastic with its paws and is jumping inside,A cat is opening a drawer and climbing inside,4.0,3.7221541
There is no man cutting an onion,A man is cutting an onion,3.25,3.3274412
A woman is slicing an onion,There is no woman slicing an onion,2.75,4.216391
There is no man cutting an onion,A woman is slicing an onion,3.25,2.3549845
A woman is slicing an onion,A man is cutting an onion,3.64375,3.4688404
The woman is putting makeup on the man,A woman is painting a man's face,4.25,3.386977
The man is speaking on the phone,The man is talking on the phone,4.75,4.8710303
The man is talking on the telephone,The man is speaking on the telephone,4.875,4.5579357
The man is talking on the phone,The man is speaking on the telephone,4.75,4.553477
The man is talking about the telephone,The man is talking on the phone,3.375,4.019626
A woman is cutting an onion,There is no woman cutting an onion,3.0,3.182941
There is no man cutting onions,A woman is cutting an onion,2.125,2.0428462
A man is not cutting an onion,A man is opening a door,0.4999999999999999,0.11401728
A man is opening a door,A man is cutting an onion,0.0,0.098003745
There is no man slicing a potato,A man is cutting a potato,4.125,3.1308863
A potato is being cut by a man,A man is slicing a potato,4.625,5.0
A woman is frying something in a pan,The guitar is being played by a man,0.1250000000000001,0.05294496
A woman is frying something in a pan,A man is not playing the guitar,0.0,0.0
A man is playing the piano,The piano is being played by a man,4.875,4.611575
A man is playing the piano,A woman is playing the violin,1.875,1.6931669
A man is fishing in the river,A man is fishing in the stream,4.25,4.719236
A man is fishing in the river,There is no man fishing in the river,3.125,3.562017
A man is singing and walking down the road,A man is fishing in the river,0.4999999999999999,0.7720555
A woman is eating a piece of meat,A man is loading a rifle with bullets,0.0,0.0
A man is loading a rifle with bullets,A woman is seasoning a piece of meat,0.1250000000000001,0.0076445043
A chef is preparing some food,A chef is discarding some food,3.5,4.6617136
A chef is preparing a meal,There is no chef preparing a meal,2.75,3.6518176
There is no chef preparing a meal,A chef is preparing some food,3.73125,3.6810255
A man is riding a water toy in the water,A man is playing with a water toy in the water,3.875,4.049906
Two sumo ringers are fighting,Two sumo wrestlers are fighting,3.75,2.0723267
Two sumo ringers are not fighting,Two sumo ringers are fighting,3.875,3.5037904
Two sumo ringers are fighting,A man is playing with a water toy in the water,0.0,0.11750957
Two sumo ringers are fighting,A man is riding a water toy in the water,0.0,0.23632735
A man is sprinkling shredded cheese on a pizza,A man is sprinkling cheese on a pizza,4.625,5.0
There is no man putting some cheese on a pizza,A man is sprinkling shredded cheese on a pizza,3.0,4.1040964
A man is doing a card trick,A man is doing a magic trick,3.375,3.3403218
A man is playing with water,A man is not playing with water,3.25,3.3616042
A man is buttering a piece of bread,A woman is buttering a piece of bread,3.125,3.8010404
A man is buttering a slice of bread,A lemur is hanging on a cord,0.0,0.05930558
There is no woman putting a child in a waste bin,A woman is putting a baby in a waste bin,3.875,3.6197557
A woman is putting a baby in a waste bin,The woman is not poking holes in the potato,0.23125,1.8576889
The woman is poking a potato,There is no woman putting a child in a waste bin,0.1250000000000001,1.92523
The drums are being played by the man,The man is playing the drums,4.875,4.48943
There is no man pouring cleaner into the sink,The man is playing the drums,0.375,0.26493627
There is no woman deep frying food,A woman is deep frying food,2.625,2.7244296
A woman is frying some food,There is no woman deep frying food,3.625,2.658002
A woman is pouring eggs into a pan,A man is petting two dogs,0.0,0.05281803
A boy is saying a word,A boy is saying something,4.5,3.7742805
A baby is talking,A boy is saying something,2.875,3.3456066
A boy is saying a word,A child is talking,3.625,3.6573086
A woman is pulling some sticky goo out of a bowl,A woman is putting some sticky goo in a bowl,3.0,3.6324918
The woman is not putting pasta into a dish,The woman is putting pasta into a dish,2.875,2.95457
A woman is putting some sticky goo in a bowl,The woman is putting pasta into a dish,2.25,2.5992498
The men are playing soccer,The men are playing with a ball,4.375,3.7832658
A dog is looking at a store counter,A dog is looking around,3.625,3.238705
A tiger cub is roaring,A tiger cub is making a sound,4.125,4.5842447
A tiger is walking around,A tiger is not walking around,3.25,1.2675655
A woman is frying meat,A woman is not frying meat,3.125,3.1935353
A woman is playing the trumpet,A man is playing the trumpet,2.625,3.469419
Someone is playing with a toad,The trumpet is being played by a man,0.0,0.09452015
A man is playing the trumpet,Someone is playing with a toad,0.875,0.114043325
The person is riding the horse,The person is riding the animal,4.5,4.748511
Nobody is folding a piece of paper,A person is folding a piece of paper,2.25,3.0532634
A young boy is using sign language,A young girl is using sign language,3.875,3.0831063
A bunny is playing with a stuffed bunny,A rabbit is playing with a toy,4.375,3.793141
There is no rabbit playing with a toy rabbit,A bunny is playing with a stuffed bunny,3.75,3.624375
A rabbit is playing with a toy rabbit,A rabbit is playing with a stuffed bunny,4.25,4.6862597
A man is jumping rope outside,A woman is jumping rope outside,2.5,3.778931
A woman is not slicing a cucumber,A woman is slicing a cucumber,3.66875,3.3764594
A man is jumping rope in a field,A woman is slicing a cucumber,0.0,0.041164696
There is no man slicing potatoes,A man is slicing potatoes,3.25,3.1577768
The man is slicing a potato,Potatoes are being sliced by a man,4.625,4.2230716
A flute is being played by a girl,A girl is playing a flute,4.875,4.3771777
There is no girl playing a flute,A girl is playing a flute,3.25,3.3431041
