sentence1,sentence2,similarity,predicted_similarity
Two men are not fighting,Some men are fighting,3.75,3.0359192
A group of men is fighting,Two men are fighting,3.75,3.0359192
A couple of policewomen are singing karaoke,A couple of policewomen are singing,4.0,3.0359192
There is no policewoman singing at karaoke,A couple of policewomen are singing karaoke,3.25,3.0359192
An animal is being ridden by a woman,A woman is riding a horse,3.875,3.0359192
A hamster is singing,A small animal is singing,4.25,3.0359192
A man is driving a car,A car is being driven by a man,4.75,3.0359192
There is no boy cutting grass with scissors,A boy is cutting grass with scissors,3.125,3.0359192
A man is playing a violin,There is no man playing a violin,3.5,3.0359192
The baby is not laughing and crawling,The baby is laughing and crawling,3.25,3.0359192
The baby is laughing and crawling,A violin is being played by a man,0.0,3.0359192
A man is playing a harp,A harp is being played by a man,4.875,3.0359192
A keyboard is being played by a man,A man is playing a harp,1.75,3.0359192
A harp is being played by a man,A man is playing a keyboard,2.625,3.0359192
A man is cutting a cord with a sword,A man is cutting a rope with a sword,4.375,3.0359192
A man is tying a thick rope,A man is cutting a thick rope with a sword,2.4,3.0359192
There is no man walking along a path through a wilderness,A man is walking along a path through a wilderness,3.875,3.0359197
A woman is cutting a potato,An onion is being sliced by a woman,2.75,3.0359192
A woman is slicing an onion,A woman is slicing a potato,2.375,3.0359192
A man is drilling a hole in a piece of wood,A man is drilling a hole with a piece of wood,3.5,3.0359192
Nobody is drilling a hole in a strip of wood with a power drill,Someone is drilling a hole in a strip of wood with a power drill,3.5,3.0359192
Someone is drilling a hole in a strip of wood with a power drill,A man is closing a hole in a piece of wood,2.5,3.0359204
A man is drilling a hole with a piece of wood,Someone is drilling a hole in a strip of wood with a power drill,3.375,3.0359204
A woman is slicing garlic,A woman is cutting garlic,4.875,3.0359192
A man is showing off a small monkey,A man is exhibiting a small monkey,4.5,3.0359192
A man is holding a small animal in one hand,A man is exhibiting a small monkey,3.33125,3.0359192
A man is holding a small animal in one hand,A man is hiding a small monkey,3.375,3.0359192
A group of boys is playing soccer on the seashore,A group of boys is playing soccer on the beach,4.625,3.0359192
A group of boys is not playing soccer on the beach,A group of boys is playing soccer on the beach,3.125,3.0359197
A man is cutting pieces of butter into a mixing bowl,Pieces of butter are being added to the stand mixer,3.75,3.0359192
A person is kicking a monkey,A monkey is kicking a person,2.5,3.0359192
A little girl is playing the violin on a beach,The girl is standing on the couch and crocheting,0.625,3.0359192
A man is dancing in the rain,A man is singing into an old microphone,1.125,3.0359192
A man is dancing in the rain,A woman is singing into a microphone,0.1250000000000001,3.0359192
A man is roasting a snake,The man is dropping sliced cucumbers into water,0.875,3.0359192
There is no boy playing guitar,A boy is playing guitar,3.5,3.0359192
A boy is playing guitar,A little girl is playing a guitar,3.375,3.0359192
A woman is opening a soda and drinking it,A man is opening a soda and drinking it,3.5,3.0359192
An elephant is being ridden by a woman,A woman is opening a soda and drinking it,0.0,3.0359192
A woman is riding on an elephant,A soda is being opened and drunk by a woman,0.0,3.0359192
A woman is opening a soda and drinking it,A woman is riding on an elephant,0.7500000000000001,3.0359192
A guitar is being played by a kid,A kid is playing guitar,5.0,3.0359192
A boy is playing a guitar,A guitar is being played by a kid,4.375,3.0359192
A monkey is teasing a dog at the zoo,A dog is being teased by a monkey at the zoo,4.875,3.0359192
A dog's tail is being pulled by a monkey,A monkey is pulling a dog's tail,4.875,3.0359192
A monkey is pulling a dog's tail,A dog is pulling a monkey's tail,3.625,3.0359192
A person is slicing an onion,An onion is being sliced by a person,5.0,3.0359192
A man is slicing a potato into pieces,A man is cutting a potato into pieces,4.5,3.0359192
A man is slicing a potato into pieces,There is no man slicing a potato into pieces,3.125,3.0359192
A man is slicing a potato,A man is slicing a potato into pieces,4.875,3.0359192
A girl is filing her nails,A girl is combing her hair,2.0,3.0359192
A girl is messing up her hair,A girl is filing her nails,0.875,3.0359192
A band is not playing some instruments,A band is playing some instruments,3.5,3.0359192
A band is not playing some instruments,A man is playing an electronic keyboard,3.0,3.0359192
A band is playing some instruments,A man is playing an electronic keyboard,3.375,3.0359192
A woman is exercising,A man is not dancing,0.2499999999999999,3.0359192
A woman is slicing potatoes,A woman is slicing carrots,2.75,3.0359192
A man is doing pull-ups,The man is doing exercises in a gym,3.75,3.0359192
The man is not exercising,A man is doing pull-ups,2.1875,3.0359192
The man is exercising,A man is doing exercises,4.875,3.0359192
A baby is toddling happily,A baby is crawling happily,3.625,3.0359192
A cat is walking on the parquet,A cat is walking on a hardwood floor,3.625,3.0359192
A cat is walking on a hardwood floor,There is no cat walking on a hardwood floor,3.5,3.0359192
A man is singing and playing a guitar,There is no man singing and playing a guitar,2.75,3.0359192
A person is not cutting garlic into pieces with a knife,Someone is putting ingredients into a wok,1.125,3.0359192
The military officer is barking at the recruits,An officer is talking to the soldiers,3.875,3.0359192
The military officer is barking at the recruits,An officer is listening to the recruits,2.875,3.0359192
A baby elephant is not eating a small tree,A baby elephant is eating a small tree,3.25,3.0359192
A child is walking down the street and a jeep is not pulling up,A man in a car is pulling up beside a woman that is who along a road,1.5000000000000002,3.0359259
A woman is cutting a fish,A woman is slicing a fish,5.0,3.0359192
A woman is slicing a fish,There is no woman slicing a fish,2.125,3.0359192
A woman is slicing a fish,A woman is chopping garlic,1.91875,3.0359192
A woman is frying something,A horse is being ridden by a woman,0.4999999999999999,3.0359192
A woman is riding a horse,Something is being fried by a woman,0.1250000000000001,3.0359192
A man is reading an email,There is no man reading an email,3.375,3.0359192
A person is peeling a banana,A banana is being peeled by a person,4.875,3.0359192
A big cat is opening a drawer made of plastic with its paws and is jumping inside,A cat is opening a drawer and climbing inside,4.0,3.0359356
There is no man cutting an onion,A man is cutting an onion,3.25,3.0359192
A woman is slicing an onion,There is no woman slicing an onion,2.75,3.0359192
There is no man cutting an onion,A woman is slicing an onion,3.25,3.0359192
A woman is slicing an onion,A man is cutting an onion,3.64375,3.0359192
The woman is putting makeup on the man,A woman is painting a man's face,4.25,3.0359192
The man is speaking on the phone,The man is talking on the phone,4.75,3.0359192
The man is talking on the telephone,The man is speaking on the telephone,4.875,3.0359192
The man is talking on the phone,The man is speaking on the telephone,4.75,3.0359192
The man is talking about the telephone,The man is talking on the phone,3.375,3.0359192
A woman is cutting an onion,There is no woman cutting an onion,3.0,3.0359192
There is no man cutting onions,A woman is cutting an onion,2.125,3.0359192
A man is not cutting an onion,A man is opening a door,0.4999999999999999,3.0359192
A man is opening a door,A man is cutting an onion,0.0,3.0359192
There is no man slicing a potato,A man is cutting a potato,4.125,3.0359192
A potato is being cut by a man,A man is slicing a potato,4.625,3.0359192
A woman is frying something in a pan,The guitar is being played by a man,0.1250000000000001,3.0359192
A woman is frying something in a pan,A man is not playing the guitar,0.0,3.0359192
A man is playing the piano,The piano is being played by a man,4.875,3.0359192
A man is playing the piano,A woman is playing the violin,1.875,3.0359192
A man is fishing in the river,A man is fishing in the stream,4.25,3.0359192
A man is fishing in the river,There is no man fishing in the river,3.125,3.0359192
A man is singing and walking down the road,A man is fishing in the river,0.4999999999999999,3.0359192
A woman is eating a piece of meat,A man is loading a rifle with bullets,0.0,3.0359192
A man is loading a rifle with bullets,A woman is seasoning a piece of meat,0.1250000000000001,3.0359192
A chef is preparing some food,A chef is discarding some food,3.5,3.0359192
A chef is preparing a meal,There is no chef preparing a meal,2.75,3.0359192
There is no chef preparing a meal,A chef is preparing some food,3.73125,3.0359192
A man is riding a water toy in the water,A man is playing with a water toy in the water,3.875,3.0359197
Two sumo ringers are fighting,Two sumo wrestlers are fighting,3.75,3.0359192
Two sumo ringers are not fighting,Two sumo ringers are fighting,3.875,3.0359192
Two sumo ringers are fighting,A man is playing with a water toy in the water,0.0,3.0359197
Two sumo ringers are fighting,A man is riding a water toy in the water,0.0,3.0359192
A man is sprinkling shredded cheese on a pizza,A man is sprinkling cheese on a pizza,4.625,3.0359192
There is no man putting some cheese on a pizza,A man is sprinkling shredded cheese on a pizza,3.0,3.0359192
A man is doing a card trick,A man is doing a magic trick,3.375,3.0359192
A man is playing with water,A man is not playing with water,3.25,3.0359192
A man is buttering a piece of bread,A woman is buttering a piece of bread,3.125,3.0359192
A man is buttering a slice of bread,A lemur is hanging on a cord,0.0,3.0359192
There is no woman putting a child in a waste bin,A woman is putting a baby in a waste bin,3.875,3.0359192
A woman is putting a baby in a waste bin,The woman is not poking holes in the potato,0.23125,3.0359192
The woman is poking a potato,There is no woman putting a child in a waste bin,0.1250000000000001,3.0359192
The drums are being played by the man,The man is playing the drums,4.875,3.0359192
There is no man pouring cleaner into the sink,The man is playing the drums,0.375,3.0359192
